Notes	State	State Code	County	County Code	Yearly July 1st Estimates	Yearly July 1st Estimates Code	Population
	Virginia	51	Fluvanna County, VA	51065	2009	2009	25576
	Virginia	51	Fluvanna County, VA	51065	2010	2010	25792
	Virginia	51	Fluvanna County, VA	51065	2011	2011	25959
	Virginia	51	Fluvanna County, VA	51065	2012	2012	25889
	Virginia	51	Fluvanna County, VA	51065	2013	2013	25833
	Virginia	51	Fluvanna County, VA	51065	2014	2014	25980
	Virginia	51	Fluvanna County, VA	51065	2015	2015	26144
	Virginia	51	Franklin County, VA	51067	2003	2003	50012
	Virginia	51	Franklin County, VA	51067	2004	2004	51001
	Virginia	51	Franklin County, VA	51067	2005	2005	51976
	Virginia	51	Franklin County, VA	51067	2006	2006	53037
	Virginia	51	Franklin County, VA	51067	2007	2007	54447
	Virginia	51	Franklin County, VA	51067	2008	2008	55284
	Virginia	51	Franklin County, VA	51067	2009	2009	55732
	Virginia	51	Franklin County, VA	51067	2010	2010	56174
	Virginia	51	Franklin County, VA	51067	2011	2011	56339
	Virginia	51	Franklin County, VA	51067	2012	2012	56293
	Virginia	51	Franklin County, VA	51067	2013	2013	56272
	Virginia	51	Franklin County, VA	51067	2014	2014	56265
	Virginia	51	Franklin County, VA	51067	2015	2015	56234
	Virginia	51	Frederick County, VA	51069	2003	2003	65379
	Virginia	51	Frederick County, VA	51069	2004	2004	67442
	Virginia	51	Frederick County, VA	51069	2005	2005	69921
	Virginia	51	Frederick County, VA	51069	2006	2006	72456
	Virginia	51	Frederick County, VA	51069	2007	2007	74670
	Virginia	51	Frederick County, VA	51069	2008	2008	76060
	Virginia	51	Frederick County, VA	51069	2009	2009	77477
	Virginia	51	Frederick County, VA	51069	2010	2010	78545
	Virginia	51	Frederick County, VA	51069	2011	2011	79519
	Virginia	51	Frederick County, VA	51069	2012	2012	80247
	Virginia	51	Frederick County, VA	51069	2013	2013	81494
	Virginia	51	Frederick County, VA	51069	2014	2014	82735
	Virginia	51	Frederick County, VA	51069	2015	2015	83525
	Virginia	51	Giles County, VA	51071	2003	2003	16821
	Virginia	51	Giles County, VA	51071	2004	2004	16786
	Virginia	51	Giles County, VA	51071	2005	2005	16963
	Virginia	51	Giles County, VA	51071	2006	2006	17161
	Virginia	51	Giles County, VA	51071	2007	2007	17138
	Virginia	51	Giles County, VA	51071	2008	2008	17168
	Virginia	51	Giles County, VA	51071	2009	2009	17264
	Virginia	51	Giles County, VA	51071	2010	2010	17317
	Virginia	51	Giles County, VA	51071	2011	2011	17152
	Virginia	51	Giles County, VA	51071	2012	2012	17024
	Virginia	51	Giles County, VA	51071	2013	2013	16992
	Virginia	51	Giles County, VA	51071	2014	2014	16853
	Virginia	51	Giles County, VA	51071	2015	2015	16768
	Virginia	51	Gloucester County, VA	51073	2003	2003	35454
	Virginia	51	Gloucester County, VA	51073	2004	2004	35714
	Virginia	51	Gloucester County, VA	51073	2005	2005	36011
	Virginia	51	Gloucester County, VA	51073	2006	2006	36220
	Virginia	51	Gloucester County, VA	51073	2007	2007	36466
	Virginia	51	Gloucester County, VA	51073	2008	2008	36638
	Virginia	51	Gloucester County, VA	51073	2009	2009	36778
	Virginia	51	Gloucester County, VA	51073	2010	2010	36942
	Virginia	51	Gloucester County, VA	51073	2011	2011	36897
	Virginia	51	Gloucester County, VA	51073	2012	2012	36849
	Virginia	51	Gloucester County, VA	51073	2013	2013	36780
	Virginia	51	Gloucester County, VA	51073	2014	2014	37038
	Virginia	51	Gloucester County, VA	51073	2015	2015	37032
	Virginia	51	Goochland County, VA	51075	2003	2003	18062
	Virginia	51	Goochland County, VA	51075	2004	2004	18570
	Virginia	51	Goochland County, VA	51075	2005	2005	19349
	Virginia	51	Goochland County, VA	51075	2006	2006	20176
	Virginia	51	Goochland County, VA	51075	2007	2007	20869
	Virginia	51	Goochland County, VA	51075	2008	2008	21285
	Virginia	51	Goochland County, VA	51075	2009	2009	21604
	Virginia	51	Goochland County, VA	51075	2010	2010	21906
	Virginia	51	Goochland County, VA	51075	2011	2011	21537
	Virginia	51	Goochland County, VA	51075	2012	2012	21438
	Virginia	51	Goochland County, VA	51075	2013	2013	21732
	Virginia	51	Goochland County, VA	51075	2014	2014	22020
	Virginia	51	Goochland County, VA	51075	2015	2015	22344
	Virginia	51	Grayson County, VA	51077	2003	2003	16414
	Virginia	51	Grayson County, VA	51077	2004	2004	16301
	Virginia	51	Grayson County, VA	51077	2005	2005	16153
	Virginia	51	Grayson County, VA	51077	2006	2006	16096
	Virginia	51	Grayson County, VA	51077	2007	2007	16066
	Virginia	51	Grayson County, VA	51077	2008	2008	15938
	Virginia	51	Grayson County, VA	51077	2009	2009	15696
	Virginia	51	Grayson County, VA	51077	2010	2010	15500
	Virginia	51	Grayson County, VA	51077	2011	2011	15368
	Virginia	51	Grayson County, VA	51077	2012	2012	15146
	Virginia	51	Grayson County, VA	51077	2013	2013	15131
	Virginia	51	Grayson County, VA	51077	2014	2014	15925
	Virginia	51	Grayson County, VA	51077	2015	2015	15960
	Virginia	51	Greene County, VA	51079	2003	2003	16677
	Virginia	51	Greene County, VA	51079	2004	2004	16895
	Virginia	51	Greene County, VA	51079	2005	2005	17155
	Virginia	51	Greene County, VA	51079	2006	2006	17607
	Virginia	51	Greene County, VA	51079	2007	2007	17972
	Virginia	51	Greene County, VA	51079	2008	2008	18131
	Virginia	51	Greene County, VA	51079	2009	2009	18237
	Virginia	51	Greene County, VA	51079	2010	2010	18480
	Virginia	51	Greene County, VA	51079	2011	2011	18694
	Virginia	51	Greene County, VA	51079	2012	2012	18831
	Virginia	51	Greene County, VA	51079	2013	2013	18874
	Virginia	51	Greene County, VA	51079	2014	2014	19131
	Virginia	51	Greene County, VA	51079	2015	2015	19205
	Virginia	51	Greensville County, VA	51081	2003	2003	11876
	Virginia	51	Greensville County, VA	51081	2004	2004	11428
	Virginia	51	Greensville County, VA	51081	2005	2005	12063
	Virginia	51	Greensville County, VA	51081	2006	2006	12048
	Virginia	51	Greensville County, VA	51081	2007	2007	12147
	Virginia	51	Greensville County, VA	51081	2008	2008	12206
	Virginia	51	Greensville County, VA	51081	2009	2009	12272
	Virginia	51	Greensville County, VA	51081	2010	2010	12233
	Virginia	51	Greensville County, VA	51081	2011	2011	12001
	Virginia	51	Greensville County, VA	51081	2012	2012	11746
	Virginia	51	Greensville County, VA	51081	2013	2013	11690
	Virginia	51	Greensville County, VA	51081	2014	2014	11568
	Virginia	51	Greensville County, VA	51081	2015	2015	11792
	Virginia	51	Halifax County, VA	51083	2003	2003	36645
	Virginia	51	Halifax County, VA	51083	2004	2004	36382
	Virginia	51	Halifax County, VA	51083	2005	2005	36340
	Virginia	51	Halifax County, VA	51083	2006	2006	36383
	Virginia	51	Halifax County, VA	51083	2007	2007	36338
	Virginia	51	Halifax County, VA	51083	2008	2008	36347
	Virginia	51	Halifax County, VA	51083	2009	2009	36293
	Virginia	51	Halifax County, VA	51083	2010	2010	36204
	Virginia	51	Halifax County, VA	51083	2011	2011	35997
	Virginia	51	Halifax County, VA	51083	2012	2012	35740
	Virginia	51	Halifax County, VA	51083	2013	2013	35389
	Virginia	51	Halifax County, VA	51083	2014	2014	35205
	Virginia	51	Halifax County, VA	51083	2015	2015	35104
	Virginia	51	Hanover County, VA	51085	2003	2003	93466
	Virginia	51	Hanover County, VA	51085	2004	2004	95295
	Virginia	51	Hanover County, VA	51085	2005	2005	96451
	Virginia	51	Hanover County, VA	51085	2006	2006	98025
	Virginia	51	Hanover County, VA	51085	2007	2007	98830
	Virginia	51	Hanover County, VA	51085	2008	2008	99404
	Virginia	51	Hanover County, VA	51085	2009	2009	99651
	Virginia	51	Hanover County, VA	51085	2010	2010	99886
	Virginia	51	Hanover County, VA	51085	2011	2011	99899
	Virginia	51	Hanover County, VA	51085	2012	2012	100340
	Virginia	51	Hanover County, VA	51085	2013	2013	101075
	Virginia	51	Hanover County, VA	51085	2014	2014	101740
	Virginia	51	Hanover County, VA	51085	2015	2015	103095
	Virginia	51	Henrico County, VA	51087	2003	2003	274555
	Virginia	51	Henrico County, VA	51087	2004	2004	280290
	Virginia	51	Henrico County, VA	51087	2005	2005	286441
	Virginia	51	Henrico County, VA	51087	2006	2006	291460
	Virginia	51	Henrico County, VA	51087	2007	2007	296408
	Virginia	51	Henrico County, VA	51087	2008	2008	300198
	Virginia	51	Henrico County, VA	51087	2009	2009	304763
	Virginia	51	Henrico County, VA	51087	2010	2010	307201
	Virginia	51	Henrico County, VA	51087	2011	2011	310401
	Virginia	51	Henrico County, VA	51087	2012	2012	315575
	Virginia	51	Henrico County, VA	51087	2013	2013	318646
	Virginia	51	Henrico County, VA	51087	2014	2014	321863
	Virginia	51	Henrico County, VA	51087	2015	2015	324424
	Virginia	51	Henry County, VA	51089	2003	2003	56506
	Virginia	51	Henry County, VA	51089	2004	2004	56183
	Virginia	51	Henry County, VA	51089	2005	2005	55651
	Virginia	51	Henry County, VA	51089	2006	2006	55464
	Virginia	51	Henry County, VA	51089	2007	2007	55284
	Virginia	51	Henry County, VA	51089	2008	2008	55073
	Virginia	51	Henry County, VA	51089	2009	2009	54402
	Virginia	51	Henry County, VA	51089	2010	2010	54102
	Virginia	51	Henry County, VA	51089	2011	2011	53530
	Virginia	51	Henry County, VA	51089	2012	2012	53098
	Virginia	51	Henry County, VA	51089	2013	2013	52738
	Virginia	51	Henry County, VA	51089	2014	2014	52235
	Virginia	51	Henry County, VA	51089	2015	2015	51944
	Virginia	51	Highland County, VA	51091	2003	2003	2490
	Virginia	51	Highland County, VA	51091	2004	2004	2442
	Virginia	51	Highland County, VA	51091	2005	2005	2463
	Virginia	51	Highland County, VA	51091	2006	2006	2479
	Virginia	51	Highland County, VA	51091	2007	2007	2424
	Virginia	51	Highland County, VA	51091	2008	2008	2403
	Virginia	51	Highland County, VA	51091	2009	2009	2363
	Virginia	51	Highland County, VA	51091	2010	2010	2297
	Virginia	51	Highland County, VA	51091	2011	2011	2260
	Virginia	51	Highland County, VA	51091	2012	2012	2234
	Virginia	51	Highland County, VA	51091	2013	2013	2205
	Virginia	51	Highland County, VA	51091	2014	2014	2238
	Virginia	51	Highland County, VA	51091	2015	2015	2196
	Virginia	51	Isle of Wight County, VA	51093	2003	2003	31224
	Virginia	51	Isle of Wight County, VA	51093	2004	2004	31899
	Virginia	51	Isle of Wight County, VA	51093	2005	2005	32566
	Virginia	51	Isle of Wight County, VA	51093	2006	2006	33716
	Virginia	51	Isle of Wight County, VA	51093	2007	2007	34581
	Virginia	51	Isle of Wight County, VA	51093	2008	2008	34955
	Virginia	51	Isle of Wight County, VA	51093	2009	2009	35270
	Virginia	51	Isle of Wight County, VA	51093	2010	2010	35319
	Virginia	51	Isle of Wight County, VA	51093	2011	2011	35301
	Virginia	51	Isle of Wight County, VA	51093	2012	2012	35352
	Virginia	51	Isle of Wight County, VA	51093	2013	2013	35542
	Virginia	51	Isle of Wight County, VA	51093	2014	2014	35887
	Virginia	51	Isle of Wight County, VA	51093	2015	2015	36185
	Virginia	51	James City County, VA	51095	2003	2003	53734
	Virginia	51	James City County, VA	51095	2004	2004	56182
	Virginia	51	James City County, VA	51095	2005	2005	58428
	Virginia	51	James City County, VA	51095	2006	2006	61133
	Virginia	51	James City County, VA	51095	2007	2007	63007
	Virginia	51	James City County, VA	51095	2008	2008	64436
	Virginia	51	James City County, VA	51095	2009	2009	66118
	Virginia	51	James City County, VA	51095	2010	2010	67681
	Virginia	51	James City County, VA	51095	2011	2011	68339
	Virginia	51	James City County, VA	51095	2012	2012	69460
	Virginia	51	James City County, VA	51095	2013	2013	70674
	Virginia	51	James City County, VA	51095	2014	2014	72145
	Virginia	51	James City County, VA	51095	2015	2015	72920
	Virginia	51	King and Queen County, VA	51097	2003	2003	6558
	Virginia	51	King and Queen County, VA	51097	2004	2004	6739
	Virginia	51	King and Queen County, VA	51097	2005	2005	6792
	Virginia	51	King and Queen County, VA	51097	2006	2006	6915
	Virginia	51	King and Queen County, VA	51097	2007	2007	6948
	Virginia	51	King and Queen County, VA	51097	2008	2008	6916
	Virginia	51	King and Queen County, VA	51097	2009	2009	6893
	Virginia	51	King and Queen County, VA	51097	2010	2010	6976
	Virginia	51	King and Queen County, VA	51097	2011	2011	6986
	Virginia	51	King and Queen County, VA	51097	2012	2012	7008
	Virginia	51	King and Queen County, VA	51097	2013	2013	7029
	Virginia	51	King and Queen County, VA	51097	2014	2014	7084
	Virginia	51	King and Queen County, VA	51097	2015	2015	7089
	Virginia	51	King George County, VA	51099	2003	2003	18326
	Virginia	51	King George County, VA	51099	2004	2004	19124
	Virginia	51	King George County, VA	51099	2005	2005	20476
	Virginia	51	King George County, VA	51099	2006	2006	21519
	Virginia	51	King George County, VA	51099	2007	2007	22444
	Virginia	51	King George County, VA	51099	2008	2008	22996
	Virginia	51	King George County, VA	51099	2009	2009	23335
	Virginia	51	King George County, VA	51099	2010	2010	23697
	Virginia	51	King George County, VA	51099	2011	2011	24277
	Virginia	51	King George County, VA	51099	2012	2012	24615
	Virginia	51	King George County, VA	51099	2013	2013	24909
	Virginia	51	King George County, VA	51099	2014	2014	25284
	Virginia	51	King George County, VA	51099	2015	2015	25442
	Virginia	51	King William County, VA	51101	2003	2003	13808
	Virginia	51	King William County, VA	51101	2004	2004	13975
	Virginia	51	King William County, VA	51101	2005	2005	14278
	Virginia	51	King William County, VA	51101	2006	2006	14874
	Virginia	51	King William County, VA	51101	2007	2007	15296
	Virginia	51	King William County, VA	51101	2008	2008	15604
	Virginia	51	King William County, VA	51101	2009	2009	15768
	Virginia	51	King William County, VA	51101	2010	2010	15999
	Virginia	51	King William County, VA	51101	2011	2011	16013
	Virginia	51	King William County, VA	51101	2012	2012	15977
	Virginia	51	King William County, VA	51101	2013	2013	16096
	Virginia	51	King William County, VA	51101	2014	2014	16153
	Virginia	51	King William County, VA	51101	2015	2015	16287
	Virginia	51	Lancaster County, VA	51103	2003	2003	11519
	Virginia	51	Lancaster County, VA	51103	2004	2004	11514
	Virginia	51	Lancaster County, VA	51103	2005	2005	11533
	Virginia	51	Lancaster County, VA	51103	2006	2006	11551
	Virginia	51	Lancaster County, VA	51103	2007	2007	11573
	Virginia	51	Lancaster County, VA	51103	2008	2008	11481
	Virginia	51	Lancaster County, VA	51103	2009	2009	11403
	Virginia	51	Lancaster County, VA	51103	2010	2010	11362
	Virginia	51	Lancaster County, VA	51103	2011	2011	11276
	Virginia	51	Lancaster County, VA	51103	2012	2012	11125
	Virginia	51	Lancaster County, VA	51103	2013	2013	10960
	Virginia	51	Lancaster County, VA	51103	2014	2014	10863
	Virginia	51	Lancaster County, VA	51103	2015	2015	10828
	Virginia	51	Lee County, VA	51105	2003	2003	24967
	Virginia	51	Lee County, VA	51105	2004	2004	25168
	Virginia	51	Lee County, VA	51105	2005	2005	25150
	Virginia	51	Lee County, VA	51105	2006	2006	25228
	Virginia	51	Lee County, VA	51105	2007	2007	25322
	Virginia	51	Lee County, VA	51105	2008	2008	25463
	Virginia	51	Lee County, VA	51105	2009	2009	25578
	Virginia	51	Lee County, VA	51105	2010	2010	25606
	Virginia	51	Lee County, VA	51105	2011	2011	25546
	Virginia	51	Lee County, VA	51105	2012	2012	25433
	Virginia	51	Lee County, VA	51105	2013	2013	25094
	Virginia	51	Lee County, VA	51105	2014	2014	24744
	Virginia	51	Lee County, VA	51105	2015	2015	24624
	Virginia	51	Loudoun County, VA	51107	2003	2003	220366
	Virginia	51	Loudoun County, VA	51107	2004	2004	238299
	Virginia	51	Loudoun County, VA	51107	2005	2005	254909
	Virginia	51	Loudoun County, VA	51107	2006	2006	267194
	Virginia	51	Loudoun County, VA	51107	2007	2007	279704
	Virginia	51	Loudoun County, VA	51107	2008	2008	292570
	Virginia	51	Loudoun County, VA	51107	2009	2009	303661
	Virginia	51	Loudoun County, VA	51107	2010	2010	315486
	Virginia	51	Loudoun County, VA	51107	2011	2011	326357
	Virginia	51	Loudoun County, VA	51107	2012	2012	337902
	Virginia	51	Loudoun County, VA	51107	2013	2013	350001
	Virginia	51	Loudoun County, VA	51107	2014	2014	362330
	Virginia	51	Loudoun County, VA	51107	2015	2015	374176
	Virginia	51	Louisa County, VA	51109	2003	2003	27867
	Virginia	51	Louisa County, VA	51109	2004	2004	28582
	Virginia	51	Louisa County, VA	51109	2005	2005	29835
	Virginia	51	Louisa County, VA	51109	2006	2006	30946
	Virginia	51	Louisa County, VA	51109	2007	2007	31716
	Virginia	51	Louisa County, VA	51109	2008	2008	32475
	Virginia	51	Louisa County, VA	51109	2009	2009	32840
	Virginia	51	Louisa County, VA	51109	2010	2010	33169
	Virginia	51	Louisa County, VA	51109	2011	2011	33325
	Virginia	51	Louisa County, VA	51109	2012	2012	33357
	Virginia	51	Louisa County, VA	51109	2013	2013	33850
	Virginia	51	Louisa County, VA	51109	2014	2014	34173
	Virginia	51	Louisa County, VA	51109	2015	2015	34475
	Virginia	51	Lunenburg County, VA	51111	2003	2003	13064
	Virginia	51	Lunenburg County, VA	51111	2004	2004	12952
	Virginia	51	Lunenburg County, VA	51111	2005	2005	13030
	Virginia	51	Lunenburg County, VA	51111	2006	2006	13070
	Virginia	51	Lunenburg County, VA	51111	2007	2007	13024
	Virginia	51	Lunenburg County, VA	51111	2008	2008	12936
	Virginia	51	Lunenburg County, VA	51111	2009	2009	12887
	Virginia	51	Lunenburg County, VA	51111	2010	2010	12909
	Virginia	51	Lunenburg County, VA	51111	2011	2011	12907
	Virginia	51	Lunenburg County, VA	51111	2012	2012	12639
	Virginia	51	Lunenburg County, VA	51111	2013	2013	12534
	Virginia	51	Lunenburg County, VA	51111	2014	2014	12480
	Virginia	51	Lunenburg County, VA	51111	2015	2015	12348
	Virginia	51	Madison County, VA	51113	2003	2003	12865
	Virginia	51	Madison County, VA	51113	2004	2004	12902
	Virginia	51	Madison County, VA	51113	2005	2005	13106
	Virginia	51	Madison County, VA	51113	2006	2006	13291
	Virginia	51	Madison County, VA	51113	2007	2007	13429
	Virginia	51	Madison County, VA	51113	2008	2008	13332
	Virginia	51	Madison County, VA	51113	2009	2009	13358
	Virginia	51	Madison County, VA	51113	2010	2010	13299
	Virginia	51	Madison County, VA	51113	2011	2011	13142
	Virginia	51	Madison County, VA	51113	2012	2012	13135
	Virginia	51	Madison County, VA	51113	2013	2013	13093
	Virginia	51	Madison County, VA	51113	2014	2014	13034
	Virginia	51	Madison County, VA	51113	2015	2015	13054
	Virginia	51	Mathews County, VA	51115	2003	2003	9091
	Virginia	51	Mathews County, VA	51115	2004	2004	9021
	Virginia	51	Mathews County, VA	51115	2005	2005	8962
	Virginia	51	Mathews County, VA	51115	2006	2006	8987
	Virginia	51	Mathews County, VA	51115	2007	2007	9026
	Virginia	51	Mathews County, VA	51115	2008	2008	9041
	Virginia	51	Mathews County, VA	51115	2009	2009	8997
	Virginia	51	Mathews County, VA	51115	2010	2010	8974
	Virginia	51	Mathews County, VA	51115	2011	2011	8944
	Virginia	51	Mathews County, VA	51115	2012	2012	8911
	Virginia	51	Mathews County, VA	51115	2013	2013	8899
	Virginia	51	Mathews County, VA	51115	2014	2014	8813
	Virginia	51	Mathews County, VA	51115	2015	2015	8833
	Virginia	51	Mecklenburg County, VA	51117	2003	2003	32546
	Virginia	51	Mecklenburg County, VA	51117	2004	2004	32547
	Virginia	51	Mecklenburg County, VA	51117	2005	2005	32554
	Virginia	51	Mecklenburg County, VA	51117	2006	2006	32642
	Virginia	51	Mecklenburg County, VA	51117	2007	2007	32823
	Virginia	51	Mecklenburg County, VA	51117	2008	2008	32920
	Virginia	51	Mecklenburg County, VA	51117	2009	2009	32815
	Virginia	51	Mecklenburg County, VA	51117	2010	2010	32716
	Virginia	51	Mecklenburg County, VA	51117	2011	2011	32567
	Virginia	51	Mecklenburg County, VA	51117	2012	2012	31698
	Virginia	51	Mecklenburg County, VA	51117	2013	2013	31249
	Virginia	51	Mecklenburg County, VA	51117	2014	2014	31117
	Virginia	51	Mecklenburg County, VA	51117	2015	2015	30934
	Virginia	51	Middlesex County, VA	51119	2003	2003	10238
	Virginia	51	Middlesex County, VA	51119	2004	2004	10399
	Virginia	51	Middlesex County, VA	51119	2005	2005	10526
	Virginia	51	Middlesex County, VA	51119	2006	2006	10732
	Virginia	51	Middlesex County, VA	51119	2007	2007	10763
	Virginia	51	Middlesex County, VA	51119	2008	2008	10806
	Virginia	51	Middlesex County, VA	51119	2009	2009	10875
	Virginia	51	Middlesex County, VA	51119	2010	2010	10981
	Virginia	51	Middlesex County, VA	51119	2011	2011	10855
	Virginia	51	Middlesex County, VA	51119	2012	2012	10851
	Virginia	51	Middlesex County, VA	51119	2013	2013	10781
	Virginia	51	Middlesex County, VA	51119	2014	2014	10653
	Virginia	51	Middlesex County, VA	51119	2015	2015	10683
	Virginia	51	Montgomery County, VA	51121	2003	2003	86708
	Virginia	51	Montgomery County, VA	51121	2004	2004	87289
	Virginia	51	Montgomery County, VA	51121	2005	2005	88696
	Virginia	51	Montgomery County, VA	51121	2006	2006	90062
	Virginia	51	Montgomery County, VA	51121	2007	2007	91548
	Virginia	51	Montgomery County, VA	51121	2008	2008	92724
	Virginia	51	Montgomery County, VA	51121	2009	2009	93772
	Virginia	51	Montgomery County, VA	51121	2010	2010	94560
	Virginia	51	Montgomery County, VA	51121	2011	2011	94761
	Virginia	51	Montgomery County, VA	51121	2012	2012	95698
	Virginia	51	Montgomery County, VA	51121	2013	2013	96658
	Virginia	51	Montgomery County, VA	51121	2014	2014	97193
	Virginia	51	Montgomery County, VA	51121	2015	2015	97427
	Virginia	51	Nelson County, VA	51125	2003	2003	14718
	Virginia	51	Nelson County, VA	51125	2004	2004	14699
	Virginia	51	Nelson County, VA	51125	2005	2005	14828
	Virginia	51	Nelson County, VA	51125	2006	2006	14809
	Virginia	51	Nelson County, VA	51125	2007	2007	14993
	Virginia	51	Nelson County, VA	51125	2008	2008	15050
	Virginia	51	Nelson County, VA	51125	2009	2009	15090
	Virginia	51	Nelson County, VA	51125	2010	2010	14978
	Virginia	51	Nelson County, VA	51125	2011	2011	15019
	Virginia	51	Nelson County, VA	51125	2012	2012	14802
	Virginia	51	Nelson County, VA	51125	2013	2013	14799
	Virginia	51	Nelson County, VA	51125	2014	2014	14867
	Virginia	51	Nelson County, VA	51125	2015	2015	14764
	Virginia	51	New Kent County, VA	51127	2003	2003	14764
	Virginia	51	New Kent County, VA	51127	2004	2004	15317
	Virginia	51	New Kent County, VA	51127	2005	2005	15953
	Virginia	51	New Kent County, VA	51127	2006	2006	16680
	Virginia	51	New Kent County, VA	51127	2007	2007	17254
	Virginia	51	New Kent County, VA	51127	2008	2008	17728
	Virginia	51	New Kent County, VA	51127	2009	2009	18057
	Virginia	51	New Kent County, VA	51127	2010	2010	18543
	Virginia	51	New Kent County, VA	51127	2011	2011	18763
	Virginia	51	New Kent County, VA	51127	2012	2012	19148
	Virginia	51	New Kent County, VA	51127	2013	2013	19516
	Virginia	51	New Kent County, VA	51127	2014	2014	20021
	Virginia	51	New Kent County, VA	51127	2015	2015	20382
	Virginia	51	Northampton County, VA	51131	2003	2003	12714
	Virginia	51	Northampton County, VA	51131	2004	2004	12759
	Virginia	51	Northampton County, VA	51131	2005	2005	12771
	Virginia	51	Northampton County, VA	51131	2006	2006	12776
	Virginia	51	Northampton County, VA	51131	2007	2007	12649
	Virginia	51	Northampton County, VA	51131	2008	2008	12586
	Virginia	51	Northampton County, VA	51131	2009	2009	12460
	Virginia	51	Northampton County, VA	51131	2010	2010	12410
	Virginia	51	Northampton County, VA	51131	2011	2011	12406
	Virginia	51	Northampton County, VA	51131	2012	2012	12209
	Virginia	51	Northampton County, VA	51131	2013	2013	12029
	Virginia	51	Northampton County, VA	51131	2014	2014	12034
	Virginia	51	Northampton County, VA	51131	2015	2015	12073
	Virginia	51	Northumberland County, VA	51133	2003	2003	12543
	Virginia	51	Northumberland County, VA	51133	2004	2004	12487
	Virginia	51	Northumberland County, VA	51133	2005	2005	12501
	Virginia	51	Northumberland County, VA	51133	2006	2006	12430
	Virginia	51	Northumberland County, VA	51133	2007	2007	12466
	Virginia	51	Northumberland County, VA	51133	2008	2008	12496
	Virginia	51	Northumberland County, VA	51133	2009	2009	12379
	Virginia	51	Northumberland County, VA	51133	2010	2010	12356
	Virginia	51	Northumberland County, VA	51133	2011	2011	12452
	Virginia	51	Northumberland County, VA	51133	2012	2012	12421
	Virginia	51	Northumberland County, VA	51133	2013	2013	12298
	Virginia	51	Northumberland County, VA	51133	2014	2014	12256
	Virginia	51	Northumberland County, VA	51133	2015	2015	12243
	Virginia	51	Nottoway County, VA	51135	2003	2003	15693
	Virginia	51	Nottoway County, VA	51135	2004	2004	15628
	Virginia	51	Nottoway County, VA	51135	2005	2005	15795
	Virginia	51	Nottoway County, VA	51135	2006	2006	15719
	Virginia	51	Nottoway County, VA	51135	2007	2007	15799
	Virginia	51	Nottoway County, VA	51135	2008	2008	15847
	Virginia	51	Nottoway County, VA	51135	2009	2009	15894
	Virginia	51	Nottoway County, VA	51135	2010	2010	15847
	Virginia	51	Nottoway County, VA	51135	2011	2011	15891
	Virginia	51	Nottoway County, VA	51135	2012	2012	15758
	Virginia	51	Nottoway County, VA	51135	2013	2013	15642
	Virginia	51	Nottoway County, VA	51135	2014	2014	15515
	Virginia	51	Nottoway County, VA	51135	2015	2015	15613
	Virginia	51	Orange County, VA	51137	2003	2003	27951
	Virginia	51	Orange County, VA	51137	2004	2004	28658
	Virginia	51	Orange County, VA	51137	2005	2005	29990
	Virginia	51	Orange County, VA	51137	2006	2006	31438
	Virginia	51	Orange County, VA	51137	2007	2007	32273
	Virginia	51	Orange County, VA	51137	2008	2008	33077
	Virginia	51	Orange County, VA	51137	2009	2009	33329
	Virginia	51	Orange County, VA	51137	2010	2010	33566
	Virginia	51	Orange County, VA	51137	2011	2011	33982
	Virginia	51	Orange County, VA	51137	2012	2012	34263
	Virginia	51	Orange County, VA	51137	2013	2013	34607
	Virginia	51	Orange County, VA	51137	2014	2014	34912
	Virginia	51	Orange County, VA	51137	2015	2015	35173
	Virginia	51	Page County, VA	51139	2003	2003	23531
	Virginia	51	Page County, VA	51139	2004	2004	23527
	Virginia	51	Page County, VA	51139	2005	2005	23708
	Virginia	51	Page County, VA	51139	2006	2006	24045
	Virginia	51	Page County, VA	51139	2007	2007	24222
	Virginia	51	Page County, VA	51139	2008	2008	24208
	Virginia	51	Page County, VA	51139	2009	2009	24076
	Virginia	51	Page County, VA	51139	2010	2010	24062
	Virginia	51	Page County, VA	51139	2011	2011	23956
	Virginia	51	Page County, VA	51139	2012	2012	23841
	Virginia	51	Page County, VA	51139	2013	2013	23724
	Virginia	51	Page County, VA	51139	2014	2014	23787
	Virginia	51	Page County, VA	51139	2015	2015	23667
	Virginia	51	Patrick County, VA	51141	2003	2003	18979
	Virginia	51	Patrick County, VA	51141	2004	2004	18836
	Virginia	51	Patrick County, VA	51141	2005	2005	18802
	Virginia	51	Patrick County, VA	51141	2006	2006	18766
	Virginia	51	Patrick County, VA	51141	2007	2007	18748
	Virginia	51	Patrick County, VA	51141	2008	2008	18677
	Virginia	51	Patrick County, VA	51141	2009	2009	18562
	Virginia	51	Patrick County, VA	51141	2010	2010	18474
	Virginia	51	Patrick County, VA	51141	2011	2011	18339
	Virginia	51	Patrick County, VA	51141	2012	2012	18339
	Virginia	51	Patrick County, VA	51141	2013	2013	18256
	Virginia	51	Patrick County, VA	51141	2014	2014	18185
	Virginia	51	Patrick County, VA	51141	2015	2015	17972
	Virginia	51	Pittsylvania County, VA	51143	2003	2003	62107
	Virginia	51	Pittsylvania County, VA	51143	2004	2004	62279
	Virginia	51	Pittsylvania County, VA	51143	2005	2005	62467
	Virginia	51	Pittsylvania County, VA	51143	2006	2006	62586
